timestamp,prodi,jenis_kelamin,umur,suku,kabupaten,provinsi,asal_sekolah,jurusan_sekolah,ipk,kondisi_ekonomi,pendidikan_ayah,pendidikan_ibu,pekerjaan_ayah,pekerjaan_ibu,pendapatan_ayah,pendapatan_ibu,topik_minat,media_belajar,target_memproses,target_menerima,target_menyerap,target_memahami,durasi_belajar,motivasi,motivasi_lainnya,jurusan_std,kabupaten_std,jenis_kelamin_enc,jurusan_sekolah_enc,kabupaten_enc,pendapatan_ayah_enc,pendapatan_ibu_enc,durasi_belajar_enc,ipk_enc,ipk_kategori,media_buku,media_slide,media_video,media_interaktif,media_platform,media_forum,media_coding
2026-02-03 18:55:52.167,Teknik Informatika,Laki - Laki,17,Buton,Kota Bau-bau,Sulawesi Tenggara,SMA Islam Terpadu Al-Qalam Kendari,IPA,"3,28",Menengah,D4 / S1,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Tidak Ada,IPA,Lainnya,0,2,5,2,1,2,3.28,3.00–3.50,0,1,1,1,0,0,0
2026-02-03 18:54:08.039,Teknik Informatika,Perempuan,19,Buton,Banggai laut,Sulawesi Tengah ,SMA negeri 1 Banggai laut,Bahasa,"3,3",Menengah,SMA,SMP,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Buku teks atau modul cetak, Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Active,Sensing,Verbal,Sequential,1 - 2 jam,Penghargaan atau sertifikat,Pilihan pertama,Bahasa,Lainnya,1,1,5,1,1,3,3.3,3.00–3.50,1,0,0,0,0,1,0
2026-02-03 18:49:57.446,Teknik Informatika,Perempuan,18,toraja-bugis,luwu timur,sulawesi selatan,SMA IT wahdah islamiyah 01 tomoni,tahfidz,"3,58",Menengah,SD,SMP,Buruh / Petani / Nelayan,Buruh / Petani / Nelayan,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.)",Active,Sensing,Visual,Sequential,1 - 2 jam,Penghargaan atau sertifikat,-,Keagamaan,Luwu Timur,1,4,7,2,2,3,3.58,3.50–4.00,0,0,1,0,0,0,0
2026-02-03 18:37:30.130,Teknik Informatika,Perempuan,18,Jawa,Sukoharjo,Jawa Tengah,SMA NEGERI 14 MAKASSAR,IPA,3.6,Menengah,SMA,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Lainnya,1,2,5,2,1,2,3.6,3.50–4.00,1,1,0,0,0,0,0
2026-02-03 18:34:16.792,Teknik Informatika,Perempuan,19 tahun,Bugis,Maros,Sulawesi Selatan,SMAN 1 Maros,IPA,3.66,Menengah,D4 / S1,S2,TNI / Polri,Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.)",Active,Intuitive,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,-,IPA,Maros,1,2,11,2,2,3,3.66,3.50–4.00,0,1,1,0,0,0,0
2026-02-03 18:30:45.118,Teknik Informatika,Perempuan,19,Bugis,Luwu,Sulawesi Selatan ,SMAN 1 LUWU,Kurikulum Merdeka,3.68,Menengah,SMP,SD,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,-,Kurikulum Merdeka,Luwu,1,5,6,2,1,3,3.68,3.50–4.00,0,0,1,1,0,0,0
2026-02-03 18:27:25.632,Teknik Informatika,Perempuan,19,Bugis,Enre kaki ,Sulawesi Selatan ,SMA Negri 1 Enrekang ,IPA,3.88,Menengah,SMA,SMP,Buruh / Petani / Nelayan,Buruh / Petani / Nelayan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Teknologi dan Inovasi Digital (Robotika, Internet of Things, Blockchain, Teknologi Baru lainnya)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,Lebih dari 2 jam,Tantangan akademis,-,IPA,Lainnya,1,2,5,1,1,4,3.88,3.50–4.00,1,0,1,1,1,0,1
2026-02-03 18:22:25.316,Teknik Informatika,Perempuan,18,bugia,morowali utara,sulawesi tengah,SMKN 1 bungku utara,TKJ,2.41,Menengah,SMP,SMP,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)",Buku teks atau modul cetak,Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan,tidk ada,TKJ,Lainnya,1,9,5,2,2,2,2.41,< 2.75,1,0,0,0,0,0,0
2026-02-03 18:10:00.016,Teknik Informatika,Perempuan,18 tahun,makassar,kota makassar,sulawesi selatan,Sma Islam Al bayyinah Makassar,IPA,"3,55",Menengah,D4 / S1,D4 / S1,Pegawai Negeri Sipil (PNS),Tidak bekerja / Pensiunan,Lebih dari Rp. 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen",Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Penghargaan atau sertifikat,tidak ada,IPA,Makassar,1,2,8,4,1,2,3.55,3.50–4.00,1,1,0,0,0,0,0
2026-02-03 18:06:07.616,Teknik Informatika,Perempuan,19,makassar,morowali utara,selawesi tengah,SMKN 1 PETASIA TIMUR,RPL,"3,88",Menengah,SD,SD,Buruh / Petani / Nelayan,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Verbal,Global,30 menit - 1 jam,Peningkatan keterampilan,-,RPL,Lainnya,1,8,5,2,1,2,3.88,3.50–4.00,0,0,0,0,1,1,0
2026-02-03 18:00:14.864,Teknik Informatika,Perempuan,18,jawa,luwu  timur,sulawesi selatan,SMA 8 LUWU TIMUR,IPA,3.2,Menengah,SD,SD,Buruh / Petani / Nelayan,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)",Buku teks atau modul cetak,Active,Intuitive,Visual,Sequential,Kurang dari 30 menit,Peningkatan keterampilan,tidak ada,IPA,Lainnya,1,2,5,1,1,1,3.2,3.00–3.50,1,0,0,0,0,0,0
2026-02-03 17:54:05.806,Teknik Informatika,Laki - Laki,19,-,makassar,sulawesi selatan,SMA NEGRI 1 LUWU UTARA,IPA,2.78,Menengah,SMA,D4 / S1,TNI / Polri,Tidak bekerja / Pensiunan,Rp 5.000.000 - Rp 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Makassar,0,2,8,3,1,2,2.78,2.75–3.00,0,1,1,0,0,1,0
2026-02-03 17:38:16.657,Teknik Informatika,Laki - Laki,19,Bugis,Konawe,Sulawesi tenggara,Sma 1 routa,IPA,3.5,Menengah,D4 / S1,D4 / S1,Pedagang / Wiraswasta,Pegawai Negeri Sipil (PNS),Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Baik,IPA,Konawe,0,2,4,3,3,2,3.5,3.50–4.00,0,1,1,1,1,1,1
2026-02-03 17:34:33.991,Teknik Informatika,Laki - Laki,18,Bugis,Bulungan ,Kalimantan Utara,SMKN 1 Bunyu,Teknik perminyakan ,"3,21",Menengah,SMA,SMP,Karyawan Swasta,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)",Slide presentasi (PowerPoint) dari dosen,Active,Sensing,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,Tidak ada,Lainnya,Lainnya,0,6,5,2,1,3,3.21,3.00–3.50,0,1,0,0,0,0,0
2026-02-03 16:55:58.556,Teknik Informatika,Laki - Laki,18,Bima,Bima,NTB,SMAN 1 Kota Bima,IPS,"3,28",Menengah,SMA,SMA,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)",Buku teks atau modul cetak,Active,Sensing,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,tidak ada,IPS,Lainnya,0,3,5,1,1,3,3.28,3.00–3.50,1,0,0,0,0,0,0
2026-02-03 16:45:22.931,Teknik Informatika,Perempuan,21,Bugis,Bone,Sulawesi selatan,UPT SMAN 1 KAHU,IPA,-,Menengah,SMA,SMA,TNI / Polri,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Tantangan akademis,-,IPA,Bone,1,2,0,2,1,2,3.71,3.50–4.00,1,1,1,1,0,0,1
2026-02-03 16:39:29.064,Teknik Informatika,Laki - Laki,23,Ambon-bugis,Sorong,Papua barat daya,SMA N 2 Kota Sorong,IPA,"3,55",Menengah,D4 / S1,SMA,Pegawai Negeri Sipil (PNS),Pedagang / Wiraswasta,Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen, Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,1 - 2 jam,Penghargaan atau sertifikat,"Cukup, terimakasih kasih🙏",IPA,Lainnya,0,2,5,3,2,3,3.55,3.50–4.00,1,1,0,1,0,1,1
2026-02-03 16:37:47.855,Teknik Informatika,Laki - Laki,19,Bugis,Wajo,Sulawesi Selatan ,MA DAARUL MU MININ AS ADIYAH DOPING ,IPA,"3,31",Menengah,SMA,SMP,Pedagang / Wiraswasta,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Tantangan akademis,Tidak ada jawaban lainnya,IPA,Wajo,0,2,17,1,1,2,3.31,3.00–3.50,0,0,0,1,0,0,0
2026-02-03 16:33:59.406,Teknik Informatika,Laki - Laki,18,Bugis,pulau Morotai,maluku Utara,MA BAHARI USBAR,IPS,3,Rendah,SD,SD,Buruh / Petani / Nelayan,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Buku teks atau modul cetak, Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,saya lebih suka cyber security,IPS,Lainnya,0,3,5,1,1,2,3.0,3.00–3.50,1,0,0,0,1,0,0
2026-02-03 16:33:10.911,Teknik Informatika,Laki - Laki,18,Bugis,Makassar,Sulawesi Selatan,Pesantren IMMIM Putra Moncongloe,IPA,"3,6",Menengah,D4 / S1,SMA,Karyawan Swasta,Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Media interaktif (simulasi, animasi, aplikasi edukasi), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Tidak ada,IPA,Makassar,0,2,8,2,2,2,3.6,3.50–4.00,0,0,0,1,0,0,1
2026-02-03 16:28:16.518,Teknik Informatika,Perempuan,17,Makassar,Jeneponto,Sulawesi Selatan,SMA Negeri 1 Takalar,IPA,3.61,Menengah,SMA,SMA,TNI / Polri,Tidak bekerja / Pensiunan,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)",Slide presentasi (PowerPoint) dari dosen,Active,Intuitive,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,saya tidak memilih jawaban lainnya,IPA,Lainnya,1,2,5,2,1,3,3.61,3.50–4.00,0,1,0,0,0,0,0
2026-02-03 16:24:46.303,Teknik Informatika,Laki - Laki,18,Bugis,Pangkajene dan kepulauan ,Sulawesi Selatan ,SMAN 2 pangkep ,IPA,"3,40",Menengah,D4 / S1,SMA,Pegawai Negeri Sipil (PNS),Tidak bekerja / Pensiunan,Rp 5.000.000 - Rp 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)",Slide presentasi (PowerPoint) dari dosen,Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Tidak ada ,IPA,Pangkep,0,2,13,3,1,2,3.4,3.00–3.50,0,1,0,0,0,0,0
2026-02-03 16:20:02.631,Teknik Informatika,Laki - Laki,19,Bugis,Bone,Sulawesi Selatan,SMK Darussalam Makassar,RPL,"3,22",Rendah,SD,SMA,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Media interaktif (simulasi, animasi, aplikasi edukasi), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,tidak ada,RPL,Bone,0,8,0,1,1,3,3.22,3.00–3.50,0,0,0,1,0,0,1
2026-02-03 16:19:30.847,Teknik Informatika,Laki - Laki,18,Bugis,Pangkep ,Sulawesi Selatan ,SMA PGRI Pulau Salemo ,IPS,3.5,Menengah,SD,SD,Tidak bekerja / Pensiunan,Buruh / Petani / Nelayan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Buku teks atau modul cetak, Slide presentasi (PowerPoint) dari dosen, Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Intuitive,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,Tidak ada,IPS,Pangkep,0,3,13,1,1,2,3.5,3.50–4.00,1,1,0,1,0,0,0
2026-02-03 16:18:15.347,Teknik Informatika,Laki - Laki,18,mandar,polewali mandar,sulawesi barat,SMAN 1 POLEWALI,IPS,"3,3",Menengah,S2,S3,Karyawan Swasta,Pegawai Negeri Sipil (PNS),Rp 5.000.000 - Rp 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Verbal,Sequential,30 menit - 1 jam,Peningkatan keterampilan, .,IPS,Lainnya,0,3,5,3,3,2,3.3,3.00–3.50,0,1,0,1,0,0,0
2026-02-03 15:32:50.105,Teknik Informatika,Laki - Laki,21,Makassar ,Pangkajene dan Kepulauan ,Sulawesi Selatan ,SMK Penerbangan Techno Terapan Makassar ,Rangka Dan Mesin Pesat Terbang,3.84,Menengah,S2,D4 / S1,Pegawai Negeri Sipil (PNS),Pegawai Negeri Sipil (PNS),Lebih dari Rp. 8.000.000 per bulan,Lebih dari Rp. 8.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Slide presentasi (PowerPoint) dari dosen, Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Active,Sensing,Verbal,Global,30 menit - 1 jam,Tantangan akademis,.,Lainnya,Pangkep,0,6,13,4,4,2,3.84,3.50–4.00,0,1,0,1,0,1,0
2026-02-03 11:59:24.017,Teknik Informatika,Perempuan,19,makassar,kota palu,sulteng,man 2 kotak palu,IPA,3.5,Menengah,D4 / S1,S2,Karyawan Swasta,Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.)",Active,Intuitive,Verbal,Global,30 menit - 1 jam,Pengakuan dari teman/sejawat,-,IPA,Lainnya,1,2,5,2,2,2,3.5,3.50–4.00,0,0,0,0,0,1,0
2026-02-03 10:50:55.756,Teknik Informatika,Laki - Laki,19,bugis,makassar,sulsel,sman 1 bulukumba,IPA,3.69,Menengah,SMA,S2,Pegawai Negeri Sipil (PNS),Pegawai Negeri Sipil (PNS),Lebih dari Rp. 8.000.000 per bulan,Rp 5.000.000 - Rp 8.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Video pembelajaran (YouTube, e-learning, dll.)",Active,Intuitive,Visual,Sequential,1 - 2 jam,Peningkatan keterampilan,nd ada,IPA,Makassar,0,2,8,4,3,3,3.69,3.50–4.00,0,0,1,0,0,0,0
2026-02-03 10:42:50.479,Sistem Informasi,Perempuan,19,Bugis,Papua,Papua Tengah,SMA N1MIMIKA,IPA,3.7,Menengah,SMA,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Intuitive,Verbal,Sequential,30 menit - 1 jam,Penghargaan atau sertifikat,.,IPA,Lainnya,1,2,5,2,1,2,3.7,3.50–4.00,1,0,1,0,1,1,0
2026-02-03 10:29:23.292,Teknik Informatika,Laki - Laki,23,Makassar,Makassar,Sulawesi Selatan,SMK TELKOM MAKASSAR,TKJ,"3,8",Menengah,SMA,SMA,Karyawan Swasta,Karyawan Swasta,Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Video pembelajaran (YouTube, e-learning, dll.), Belajar langsung di lapangan",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,.,TKJ,Makassar,0,9,8,2,2,2,3.8,3.50–4.00,0,0,1,0,0,0,0
2026-02-03 10:13:23.786,Sistem Informasi,Perempuan,21,Bugis,Wajo,Sulawesi Selatan,SMKN 1 WAJO,TKJ,3.93,Menengah,D4 / S1,D4 / S1,Tenaga Pendidik (Dosen/Guru),Pegawai Negeri Sipil (PNS),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Media interaktif (simulasi, animasi, aplikasi edukasi), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Active,Sensing,Verbal,Sequential,1 - 2 jam,Peningkatan keterampilan,-,TKJ,Wajo,1,9,17,2,2,3,3.93,3.50–4.00,0,0,0,1,0,0,1
2026-02-03 10:07:46.883,Sistem Informasi,Perempuan,22,Tidore ,Tidore Kepulauan ,Maluku Utara ,SMA Negeri 1 TIKEP,IPA,3.75,Menengah,SMA,D4 / S1,Pedagang / Wiraswasta,Tenaga Pendidik (Dosen/Guru),Rp 2.000.000 - Rp 5.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Komputasi Visual dan Interaksi (Pengolahan Citra Digital, Computer Vision, Interaksi Manusia dan Komputer, Multimedia)","Buku teks atau modul cetak, Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi)",Active,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Lainnya,1,2,5,2,2,2,3.75,3.50–4.00,1,0,1,1,0,0,0
2026-02-03 10:04:52.873,Sistem Informasi,Perempuan,21,Bugis,Kota Makassar,Sulawesi Selatan,Man 1 Makassar,IPA,3.99,Menengah,SMA,SMA,Karyawan Swasta,Tidak bekerja / Pensiunan,Rp 5.000.000 - Rp 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Data dan Kecerdasan Buatan (Basis Data, Kecerdasan Buatan, Machine Learning, Data Mining)","Buku teks atau modul cetak, Media interaktif (simulasi, animasi, aplikasi edukasi), Forum diskusi online atau grup belajar (WhatsApp, Telegram, LMS, dll.), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.), Coding platform atau IDE (misalnya: repl.it, Jupyter, VS Code)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Makassar,1,2,8,3,1,2,3.99,3.50–4.00,1,0,0,1,1,1,1
2026-02-03 09:44:21.858,Teknik Informatika,Perempuan,22,Bugis,Nabire,Papua Tengah,SMK Negeri 1 Nabire,Multimedia,3.85,Menengah,SMA,SD,Tidak bekerja / Pensiunan,Tidak bekerja / Pensiunan,Rp 5.000.000 - Rp 8.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,"Pengembangan Perangkat Lunak (Pemrograman, Rekayasa Perangkat Lunak, Pengembangan Web & Aplikasi Mobile)","Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Verbal,Global,Kurang dari 30 menit,Penghargaan atau sertifikat,.,Multimedia,Lainnya,1,7,5,3,1,1,3.85,3.50–4.00,0,0,0,0,1,0,0
2026-02-03 09:41:07.929,Teknik Informatika,Perempuan,21 tahun,-,Enrekang,Sulawesi Selatan,SMAN 2 Enrekang,IPA,-,Rendah,SD,SMP,Buruh / Petani / Nelayan,Buruh / Petani / Nelayan,Kurang dari Rp 2.000.000 per bulan,Kurang dari Rp 2.000.000 per bulan,,"Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Reflective,Sensing,Visual,Sequential,30 menit - 1 jam,Peningkatan keterampilan,-,IPA,Enrekang,1,2,1,1,1,2,3.71,3.50–4.00,0,0,0,1,1,0,0
2026-02-03 05:40:47.142,Teknik Informatika,Perempuan,20 tahun,jawa,jombang,jawa timur,SMA Negeri 9 Makassar,"kurikulum merdeka, memilih mapel sendiri","3,5",Menengah,D4 / S1,SMA,Pedagang / Wiraswasta,Pedagang / Wiraswasta,Lebih dari Rp. 8.000.000 per bulan,Rp 2.000.000 - Rp 5.000.000 per bulan,"Sistem dan Jaringan Komputer (Jaringan Komputer, Sistem Operasi, Cloud Computing, Keamanan Siber)","Video pembelajaran (YouTube, e-learning, dll.), Media interaktif (simulasi, animasi, aplikasi edukasi), Website atau platform pembelajaran daring (Coursera, Udemy, Dicoding, dll.)",Active,Sensing,Visual,Sequential,1 - 2 jam,Tantangan akademis,-,Kurikulum Merdeka,Lainnya,1,5,5,4,2,3,3.5,3.50–4.00,0,0,1,1,1,0,0
